StartTime,EndTime,HeatDemand,ElectricityPrice
2020-01-07T02:00:00,2020-01-07T03:00:00,"6,646140319891939","212,759995"
2020-01-07T03:00:00,2020-01-07T04:00:00,"7,031853930440349","210,070007"
2020-01-07T04:00:00,2020-01-07T05:00:00,"7,992771789247824","214,479996"
2020-01-07T05:00:00,2020-01-07T06:00:00,"7,394194786067274","215,229996"
2020-01-07T06:00:00,2020-01-07T07:00:00,"6,575447712673535","228,830002"
2020-01-07T07:00:00,2020-01-07T08:00:00,"6,509585191423574",281
2020-01-07T08:00:00,2020-01-07T09:00:00,"6,797713583014879","351,170013"
2020-01-07T09:00:00,2020-01-07T10:00:00,"6,7330669175515405","351,769989"
2020-01-07T10:00:00,2020-01-07T11:00:00,"6,115026570200459","351,690002"
2020-01-07T11:00:00,2020-01-07T12:00:00,"6,555882384499988","351,100006"
2020-01-07T12:00:00,2020-01-07T13:00:00,"5,946771481958491","314,100006"
2020-01-07T13:00:00,2020-01-07T14:00:00,"7,365254071634704","316,640015"
2020-01-07T14:00:00,2020-01-07T15:00:00,"6,228367604310826","246,990005"
2020-01-07T15:00:00,2020-01-07T16:00:00,"7,0494136053369765","230,479996"
2020-01-07T16:00:00,2020-01-07T17:00:00,"7,2108614051935","229,509995"
2020-01-07T17:00:00,2020-01-07T18:00:00,"7,400505380129541","228,229996"
2020-01-07T18:00:00,2020-01-07T19:00:00,"6,838590108664619","225,539993"
2020-01-07T19:00:00,2020-01-07T20:00:00,"6,722349982091574","220,160004"
2020-01-07T20:00:00,2020-01-07T21:00:00,"7,326072453870573","213,960007"
2020-01-07T21:00:00,2020-01-07T22:00:00,"7,32333072801432","209,100006"
2020-01-07T22:00:00,2020-01-07T23:00:00,"8,328442179284345","201,259995"
2020-01-07T23:00:00,2020-01-08T00:00:00,"7,894347360978571","180,929993"
2020-01-08T00:00:00,2020-01-08T01:00:00,"7,530802096644568","141,610001"
2020-01-08T01:00:00,2020-01-08T02:00:00,"6,908110149827912","37,07"
2020-01-08T02:00:00,2020-01-08T03:00:00,"7,182352255511725","0,75"
2020-01-08T03:00:00,2020-01-08T04:00:00,"7,556682902816409","0,82"
2020-01-08T04:00:00,2020-01-08T05:00:00,"6,44622035877348","13,08"
2020-01-08T05:00:00,2020-01-08T06:00:00,"8,041875613061995","154,990005"
2020-01-08T06:00:00,2020-01-08T07:00:00,"6,366179679406423","191,080002"
2020-01-08T07:00:00,2020-01-08T08:00:00,"6,681869913408047","201,699997"
2020-01-08T08:00:00,2020-01-08T09:00:00,"5,960774133502801","204,309998"
2020-01-08T09:00:00,2020-01-08T10:00:00,"6,3645464836241015","208,649994"
2020-01-08T10:00:00,2020-01-08T11:00:00,"7,0018052202288015","209,470001"
2020-01-08T11:00:00,2020-01-08T12:00:00,"7,1325516661428265","209,389999"
2020-01-08T12:00:00,2020-01-08T13:00:00,"6,79248530576544","209,240005"
2020-01-08T13:00:00,2020-01-08T14:00:00,"7,577341067199379","209,089996"
2020-01-08T14:00:00,2020-01-08T15:00:00,"7,270786364215526","209,690002"
2020-01-08T15:00:00,2020-01-08T16:00:00,"6,160551843878741","212,529999"
2020-01-08T16:00:00,2020-01-08T17:00:00,"7,324322378826356","215,820007"
2020-01-08T17:00:00,2020-01-08T18:00:00,"6,124376398735663","291,970001"
2020-01-08T18:00:00,2020-01-08T19:00:00,"7,101043192033878","320,890015"
2020-01-08T19:00:00,2020-01-08T20:00:00,"6,476375968867417","269,920013"
2020-01-08T20:00:00,2020-01-08T21:00:00,"7,154662542278093","216,940002"
2020-01-08T21:00:00,2020-01-08T22:00:00,"6,8929908693932","222,320007"
2020-01-08T22:00:00,2020-01-08T23:00:00,"6,407823640216234","223,289993"
2020-01-08T23:00:00,2020-01-09T00:00:00,"8,266392052952119","208,720001"
2020-01-09T00:00:00,2020-01-09T01:00:00,"7,3185518282423505","188,399994"
2020-01-09T01:00:00,2020-01-09T02:00:00,"7,121462930620309","189,369995"
2020-01-09T02:00:00,2020-01-09T03:00:00,"7,728751539412118","207,309998"
2020-01-09T03:00:00,2020-01-09T04:00:00,"7,072493339402819","239,970001"
2020-01-09T04:00:00,2020-01-09T05:00:00,"7,89931448640034","216,729996"
2020-01-09T05:00:00,2020-01-09T06:00:00,"7,803202919373217",210
2020-01-09T06:00:00,2020-01-09T07:00:00,"6,086179940648341","270,309998"
2020-01-09T07:00:00,2020-01-09T08:00:00,"7,8025878094011","347,51001"
2020-01-09T08:00:00,2020-01-09T09:00:00,"5,760329095232372","357,600006"
2020-01-09T09:00:00,2020-01-09T10:00:00,"5,813448394896378","341,380005"
2020-01-09T10:00:00,2020-01-09T11:00:00,"6,058013475888607","325,910004"
2020-01-09T11:00:00,2020-01-09T12:00:00,"5,766408441770527","298,929993"
2020-01-09T12:00:00,2020-01-09T13:00:00,"5,924706831130122","270,309998"
2020-01-09T13:00:00,2020-01-09T14:00:00,"7,144397101619867","243,929993"
2020-01-09T14:00:00,2020-01-09T15:00:00,"6,221028025947315","234,889999"
2020-01-09T15:00:00,2020-01-09T16:00:00,"6,206588983061669","232,419998"
2020-01-09T16:00:00,2020-01-09T17:00:00,"6,959967824254539","243,550003"
2020-01-09T17:00:00,2020-01-09T18:00:00,"6,141810473415719","320,230011"
2020-01-09T18:00:00,2020-01-09T19:00:00,"6,535903798500916","304,309998"
2020-01-09T19:00:00,2020-01-09T20:00:00,"7,4542055832572975","211,720001"
2020-01-09T20:00:00,2020-01-09T21:00:00,"7,5518168596440045","206,559998"
2020-01-09T21:00:00,2020-01-09T22:00:00,"6,937449192612271","205,889999"
2020-01-09T22:00:00,2020-01-09T23:00:00,"6,683846480909302","201,029999"
2020-01-09T23:00:00,2020-01-10T00:00:00,"8,177718527849908","197,369995"
2020-01-10T00:00:00,2020-01-10T01:00:00,"7,996078169415779","194,820007"
2020-01-10T01:00:00,2020-01-10T02:00:00,"8,22732964906923","194,369995"
2020-01-10T02:00:00,2020-01-10T03:00:00,"7,004636695398195","192,880005"
2020-01-10T03:00:00,2020-01-10T04:00:00,"6,33256262468173","193,470001"
2020-01-10T04:00:00,2020-01-10T05:00:00,"6,386851535036574","195,789993"
2020-01-10T05:00:00,2020-01-10T06:00:00,"6,865773019001431","201,389999"
2020-01-10T06:00:00,2020-01-10T07:00:00,"6,926258252300203","216,339996"
2020-01-10T07:00:00,2020-01-10T08:00:00,"6,918542870964936","323,5"
2020-01-10T08:00:00,2020-01-10T09:00:00,"6,375690248946093","354,220001"
2020-01-10T09:00:00,2020-01-10T10:00:00,"7,288114322395235","303,619995"
2020-01-10T10:00:00,2020-01-10T11:00:00,"5,743421599130109","270,970001"
2020-01-10T11:00:00,2020-01-10T12:00:00,"6,249788867667433","239,509995"
2020-01-10T12:00:00,2020-01-10T13:00:00,"6,111964532896681","214,020004"
2020-01-10T13:00:00,2020-01-10T14:00:00,"5,9220168432110505","212,600006"
2020-01-10T14:00:00,2020-01-10T15:00:00,"6,604489116401724","210,960007"
2020-01-10T15:00:00,2020-01-10T16:00:00,"6,3949169865680275","215,589996"
2020-01-10T16:00:00,2020-01-10T17:00:00,"6,345751782025294","265,660004"
2020-01-10T17:00:00,2020-01-10T18:00:00,"7,541748885586843","328,209991"
2020-01-10T18:00:00,2020-01-10T19:00:00,"7,568671138992209","340,839996"
2020-01-10T19:00:00,2020-01-10T20:00:00,"6,7789331841643286","224,259995"
2020-01-10T20:00:00,2020-01-10T21:00:00,"7,52969567410905","206,25"
2020-01-10T21:00:00,2020-01-10T22:00:00,"8,029142229900266","265,890015"
2020-01-10T22:00:00,2020-01-10T23:00:00,"7,325399484250764","271,570007"
2020-01-10T23:00:00,2020-01-11T00:00:00,"7,847989539733984","194,820007"
2020-01-11T00:00:00,2020-01-11T01:00:00,"7,5248019984808305","261,630005"
2020-01-11T01:00:00,2020-01-11T02:00:00,"8,050330899101432","254,080002"
2020-01-11T02:00:00,2020-01-11T03:00:00,"7,029819338191768","195,419998"
2020-01-11T03:00:00,2020-01-11T04:00:00,"6,581176740121798","192,429993"
2020-01-11T04:00:00,2020-01-11T05:00:00,"6,1545039073530905","189,889999"
2020-01-11T05:00:00,2020-01-11T06:00:00,"6,609878054821884","189,220001"
2020-01-11T06:00:00,2020-01-11T07:00:00,"7,702543528301373","190,259995"
2020-01-11T07:00:00,2020-01-11T08:00:00,"6,561735071653272","189,889999"
2020-01-11T08:00:00,2020-01-11T09:00:00,"7,152352981912609","191,830002"
2020-01-11T09:00:00,2020-01-11T10:00:00,"6,013469022867655","193,770004"
2020-01-11T10:00:00,2020-01-11T11:00:00,"7,296714229912789","193,179993"
2020-01-11T11:00:00,2020-01-11T12:00:00,"6,123702685236822","190,860001"
2020-01-11T12:00:00,2020-01-11T13:00:00,"7,513733259033429","188,240005"
2020-01-11T13:00:00,2020-01-11T14:00:00,"5,820835000038579","186,899994"
2020-01-11T14:00:00,2020-01-11T15:00:00,"6,326482732284071","185,850006"
2020-01-11T15:00:00,2020-01-11T16:00:00,"6,427907854090815","188,100006"
2020-01-11T16:00:00,2020-01-11T17:00:00,"6,030051939122734","190,940002"
2020-01-11T17:00:00,2020-01-11T18:00:00,"5,785047265278773","191,679993"
2020-01-11T18:00:00,2020-01-11T19:00:00,"6,226480422326291","189,960007"
2020-01-11T19:00:00,2020-01-11T20:00:00,"7,061675931267203","185,179993"
2020-01-11T20:00:00,2020-01-11T21:00:00,"7,195317393257","180,169998"
2020-01-11T21:00:00,2020-01-11T22:00:00,"7,721439504271711","173,070007"
2020-01-11T22:00:00,2020-01-11T23:00:00,"6,474813221444459","159,399994"
2020-01-11T23:00:00,2020-01-12T00:00:00,"7,602924340944339","144,300003"
2020-01-12T00:00:00,2020-01-12T01:00:00,"7,004016654350508","150,289993"
2020-01-12T01:00:00,2020-01-12T02:00:00,"7,687601025574184","144,759995"
2020-01-12T02:00:00,2020-01-12T03:00:00,"7,368253301963772","137,210007"
2020-01-12T03:00:00,2020-01-12T04:00:00,"6,538067681554325","137,059998"
2020-01-12T04:00:00,2020-01-12T05:00:00,"7,317729770174811","135,710007"
2020-01-12T05:00:00,2020-01-12T06:00:00,"7,244996914853199","139,449997"
2020-01-12T06:00:00,2020-01-12T07:00:00,"7,187301394488825","129,960007"
2020-01-12T07:00:00,2020-01-12T08:00:00,"6,25477363563131","136,160004"
2020-01-12T08:00:00,2020-01-12T09:00:00,"6,074079965823824","165,160004"
2020-01-12T09:00:00,2020-01-12T10:00:00,"7,309336192377188","178,830002"
2020-01-12T10:00:00,2020-01-12T11:00:00,"7,266809231691593","181,080002"
2020-01-12T11:00:00,2020-01-12T12:00:00,"5,93001200763161","185,630005"
2020-01-12T12:00:00,2020-01-12T13:00:00,"5,73397829600428","182,720001"
2020-01-12T13:00:00,2020-01-12T14:00:00,"6,088486037335008","182,419998"
2020-01-12T14:00:00,2020-01-12T15:00:00,"5,746734646193858","186,380005"
2020-01-12T15:00:00,2020-01-12T16:00:00,"6,169160149294894","188,850006"
2020-01-12T16:00:00,2020-01-12T17:00:00,"6,578523525836022","191,990005"
2020-01-12T17:00:00,2020-01-12T18:00:00,"7,457345974466465","198,039993"
2020-01-12T18:00:00,2020-01-12T19:00:00,"7,54060357062381","199,380005"
2020-01-12T19:00:00,2020-01-12T20:00:00,"6,350388783201718","195,5"
2020-01-12T20:00:00,2020-01-12T21:00:00,"7,667162502169042","191,460007"
2020-01-12T21:00:00,2020-01-12T22:00:00,"8,056635985106213","190,789993"
2020-01-12T22:00:00,2020-01-12T23:00:00,"7,5849167077047195","190,419998"
2020-01-12T23:00:00,2020-01-13T00:00:00,"7,744970240553015","186,380005"
2020-01-13T00:00:00,2020-01-13T01:00:00,"6,744395764887273","163,070007"
2020-01-13T01:00:00,2020-01-13T02:00:00,"8,071332532858806","179,210007"
2020-01-13T02:00:00,2020-01-13T03:00:00,"7,7363712589874005","188,550003"
2020-01-13T03:00:00,2020-01-13T04:00:00,"6,443453761049893","185,710007"
2020-01-13T04:00:00,2020-01-13T05:00:00,"6,945548741001097","186,899994"
2020-01-13T05:00:00,2020-01-13T06:00:00,"6,439195148891161","197,889999"
2020-01-13T06:00:00,2020-01-13T07:00:00,"6,801608875828136","221,800003"
2020-01-13T07:00:00,2020-01-13T08:00:00,"6,229193597127781","306,179993"
2020-01-13T08:00:00,2020-01-13T09:00:00,"7,4080332453155915","356,470001"
2020-01-13T09:00:00,2020-01-13T10:00:00,"7,333213990401521","361,109985"
2020-01-13T10:00:00,2020-01-13T11:00:00,"6,682002063028875","356,619995"
2020-01-13T11:00:00,2020-01-13T12:00:00,"6,448729203264288","344,290009"
2020-01-13T12:00:00,2020-01-13T13:00:00,"6,378786310052638","342,799988"
2020-01-13T13:00:00,2020-01-13T14:00:00,"5,87241175702336","333,160004"
2020-01-13T14:00:00,2020-01-13T15:00:00,"5,60582790942757","324,040009"
2020-01-13T15:00:00,2020-01-13T16:00:00,"6,590432004835683","298,179993"
2020-01-13T16:00:00,2020-01-13T17:00:00,"6,318844926830196","281,809998"
2020-01-13T17:00:00,2020-01-13T18:00:00,"6,599295746188209","304,459991"
2020-01-13T18:00:00,2020-01-13T19:00:00,"7,70905854871541","209,100006"
2020-01-13T19:00:00,2020-01-13T20:00:00,"6,177449558925782","204,690002"
2020-01-13T20:00:00,2020-01-13T21:00:00,"7,842664171739509","197,889999"
2020-01-13T21:00:00,2020-01-13T22:00:00,"6,552309921894956","194,600006"
2020-01-13T22:00:00,2020-01-13T23:00:00,"7,408578569689624","189,369995"
2020-01-13T23:00:00,2020-01-14T00:00:00,"7,989620949678884","174,869995"
2020-01-14T00:00:00,2020-01-14T01:00:00,"7,484364528595803","168,820007"
2020-01-14T01:00:00,2020-01-14T02:00:00,"7,990572341769454","123,309998"
2020-01-14T02:00:00,2020-01-14T03:00:00,"7,439927369983769","66,440002"
2020-01-14T03:00:00,2020-01-14T04:00:00,"7,694112060253749","11,36"
2020-01-14T04:00:00,2020-01-14T05:00:00,"7,450790664735127","11,81"
2020-01-14T05:00:00,2020-01-14T06:00:00,"7,549730571616959","105,599998"
2020-01-14T06:00:00,2020-01-14T07:00:00,"7,166548172538373","188,550003"
2020-01-14T07:00:00,2020-01-14T08:00:00,"6,039527976336736","202,75"
2020-01-14T08:00:00,2020-01-14T09:00:00,"6,400810767151684","193,110001"
2020-01-14T09:00:00,2020-01-14T10:00:00,"6,036610611452161","192,729996"
2020-01-14T10:00:00,2020-01-14T11:00:00,"5,464293148349822","192,360001"
2020-01-14T11:00:00,2020-01-14T12:00:00,"5,669281173129997","191,539993"
2020-01-14T12:00:00,2020-01-14T13:00:00,"6,106064011609229","190,639999"
2020-01-14T13:00:00,2020-01-14T14:00:00,"5,73626723339196","191,309998"
2020-01-14T14:00:00,2020-01-14T15:00:00,"7,364273654826194","192,509995"
2020-01-14T15:00:00,2020-01-14T16:00:00,"7,476474778044013","195,800003"
2020-01-14T16:00:00,2020-01-14T17:00:00,"5,801209711433465","198,410004"
2020-01-14T17:00:00,2020-01-14T18:00:00,"6,348457066830102","200,880005"
2020-01-14T18:00:00,2020-01-14T19:00:00,"7,406198722178539","197,669998"
2020-01-14T19:00:00,2020-01-14T20:00:00,"7,206891766846951","193,559998"
2020-01-14T20:00:00,2020-01-14T21:00:00,"7,718134970600888","187,729996"
2020-01-14T21:00:00,2020-01-14T22:00:00,"6,458033832882436","178,009995"
2020-01-14T22:00:00,2020-01-14T23:00:00,"7,663506088177502","166,649994"
2020-01-14T23:00:00,2020-01-15T00:00:00,"7,771015603352385","92,669998"
2020-01-15T00:00:00,2020-01-15T01:00:00,"8,226843736851245","120,620003"
2020-01-15T01:00:00,2020-01-15T02:00:00,"6,321598407256883","37,810001"
2020-01-15T02:00:00,2020-01-15T03:00:00,"7,689168402197982","0,82"
2020-01-15T03:00:00,2020-01-15T04:00:00,"7,767363599737499","13,23"
